brand,model,model_year,mileage_mi,engine,transmission,drivetrain,fuel_type_clean,mpg,exterior_color,interior_color,accidents_or_damage,one_owner,personal_use_only,seller_name,seller_rating,driver_rating,driver_reviews_num,price_drop_usd,price_usd,data_source
Audi,e-tron Premium Plus,2021,11568,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Okapi Brown,,,,Audi Clearwater,4.9,5,3,708,56985,cars_com_used_cars_762k
Audi,e-tron Premium,2022,23286,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Okapi Brown,0,1,1,INFINITI of Bellevue,4.9,,0,500,59991,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,38145,355.0HP Electric Motor Electric Fuel System,1-Speed A/T,All-wheel Drive,Electric,,Gray,Black,,,,,,4.5,26,,45000,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,20394,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,0,1,"Criswell in Annapolis, MD",,4.5,26,2000,45999,cars_com_used_cars_762k
Audi,e-tron quattro Premium Plus,2019,22111,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Pearl Beige,0,1,1,Autos of Dallas,4.1,4.5,26,,44880,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2022,9326,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,0,0,Merchants Automotive Group,4.1,,0,5422,59777,cars_com_used_cars_762k
Audi,e-tron Premium,2021,19617,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Navarra Blue Metallic,Black,0,0,1,Audi Omaha,5,5,3,100,52000,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,6230,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Pearl Beige,0,1,1,Audi Natick,3.5,5,3,1000,58495,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,23709,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,1,0,Audi Marietta,4.8,4.5,26,800,50490,cars_com_used_cars_762k
Audi,e-tron Premium,2022,9240,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Black,0,1,1,Audi Plano,4.8,,0,,57221,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,37420,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Manhattan Gray Metallic,Okapi Brown,0,1,1,AutoNation Toyota Irvine,4.3,4.5,26,2687,41995,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,43125,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Black,0,1,1,Audi Columbus,5,4.5,26,2000,40999,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,24883,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Daytona Gray Pearl Effect,Black,0,0,0,Audi Albany,,5,3,2008,59492,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,27352,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Okapi Brown,0,1,1,AutoNation Ford Bellevue,4.5,4.5,26,,49990,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,36036,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Black,0,1,1,Audi North Scottsdale,4.8,4.5,26,1511,43928,cars_com_used_cars_762k
Audi,e-tron Chronos,2022,17500,Electric,Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,1,1,Audi North Houston,4.3,,0,,68974,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,47780,Electric,1-Speed Automatic,AWD,Electric,,Mythos Black Metallic,Black,,,,CarMax Colorado Springs - Offering Express Pickup and Home Delivery,,4.5,26,,48998,cars_com_used_cars_762k
Audi,e-tron Prestige,2021,19740,Electric,Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Black,0,1,1,Audi North Houston,4.3,5,3,,59991,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,29569,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,1,1,DallasLeaseReturns.com,5,4.5,26,,51955,cars_com_used_cars_762k
Audi,e-tron Premium,2022,14170,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Florett Silver Metallic,Black,0,1,1,Fletcher Jones Imports,4.9,,0,7003,52990,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,41272,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Okapi Brown,0,1,1,Earnhardt Hyundai,4.8,4.5,26,571,42438,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,27998,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Galaxy Blue Metallic,Okapi Brown,0,1,0,CarMax Tampa - Offering Express Pickup and Home Delivery,,4.5,26,2000,46998,cars_com_used_cars_762k
Audi,e-tron quattro Premium Plus,2019,36330,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Black,0,1,1,Lexus of Roseville,4.8,4.5,26,2897,44758,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,10655,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Daytona Gray Pearl Effect,Black,0,1,1,Germain Honda of Ann Arbor,4.6,4.5,26,,51233,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,36335,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Daytona Gray Pearl Effect,Black,0,1,1,Audi Fletcher Jones,4.9,4.5,26,1001,49893,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,12049,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Silver,Black,0,0,0,Audi Central Houston,4.1,5,3,,57999,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,17676,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Pearl Beige,1,1,1,Hanna Imports,3.6,4.5,26,4519,41478,cars_com_used_cars_762k
Audi,e-tron Premium,2022,16274,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Okapi Brown,0,0,1,Audi Gilbert,4,,0,500,66900,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,17955,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Pearl Beige,0,1,1,Audi Fletcher Jones,4.9,4.5,26,7003,51894,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2022,9716,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Florett Silver Metallic,Black,0,1,1,Audi Marietta,4.8,,0,2021,69969,cars_com_used_cars_762k
Audi,e-tron Premium,2022,16443,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Siam Beige Metallic,Okapi Brown,0,1,1,Audi Dominion,4.3,,0,,58891,cars_com_used_cars_762k
Audi,e-tron Premium,2021,20577,Electric,Automatic,All-wheel Drive,Electric,,White,,0,0,1,Audi Pembroke Pines,4.6,5,3,2405,51990,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,20160,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Black,0,0,1,Armstrong VW,1.4,4.5,26,,49990,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,37072,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Pearl Beige,0,0,1,Major Motor Cars,,4.5,26,3059,45888,cars_com_used_cars_762k
Audi,e-tron quattro Premium Plus,2019,26257,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Black,0,1,1,Mercedes-Benz of Arrowhead,3.1,4.5,26,,48988,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,19846,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Daytona Gray Pearl Effect,Black,1,0,1,Van Horn Ford of Oconomowoc,4.9,4.5,26,1058,44866,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2020,9810,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,0,1,Fishers Imports,4.3,4.9,1,203,61950,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,18710,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Black,1,0,1,"Certified Autoplex, Inc.",4.8,4.5,26,,42996,cars_com_used_cars_762k
Audi,e-tron Premium,2022,6535,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,1,1,Audi Columbus,5,,0,1000,58999,cars_com_used_cars_762k
Audi,e-tron Premium,2022,4207,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,1,1,Audi Sioux Falls,,,0,,65495,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,43167,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Antigua Blue Metallic,Pearl Beige,0,0,1,Alpha Motorsports Fredericksburg,4.6,4.5,26,1500,46000,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,10553,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,1,1,Audi Central Houston,4.1,4.5,26,,46999,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,30455,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Antigua Blue Metallic,Black,0,1,1,Gravity Autos Sandy Springs,3.9,4.5,26,910,46985,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,20090,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Okapi Brown,0,1,1,Audi Plano,4.8,4.5,26,,48736,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,23081,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Black,0,0,0,Unlimited Motors,4.9,4.5,26,505,49995,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,31422,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Okapi Brown,1,0,1,Automotive Avenues,4.8,4.5,26,,43995,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,11248,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Black,0,1,0,Audi Oklahoma City,4.7,5,3,4000,53991,cars_com_used_cars_762k
Audi,e-tron Premiumwe,2023,4963,0.0,Automatic,All-wheel Drive,Electric,,Black,,0,1,1,Audi Great Neck,4.7,,0,495,74495,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,22100,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Pearl Beige,0,0,1,Audi Clearwater,4.9,4.5,26,951,51045,cars_com_used_cars_762k
Audi,e-tron Premium,2022,3914,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Okapi Brown,0,1,1,Randy Curnow Buick GMC,3.6,,0,,60778,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,47916,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Daytona Gray Pearl Effect,Pearl Beige,0,0,0,Audi Fletcher Jones,4.9,5,3,5003,52891,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,16301,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Manhattan Gray Metallic,Pearl Beige,0,1,1,Aristocrat Motors,4.7,4.5,26,1000,49977,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,13090,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Daytona Gray Pearl Effect,Black,0,1,1,Elk Grove Audi,,4.5,26,,52999,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2022,6175,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,1,1,Audi Shrewsbury,3.8,,0,999,63999,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,5094,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Manhattan Gray Metallic,Black,1,1,1,Gregory INFINITI,4.1,5,3,100,53465,cars_com_used_cars_762k
Audi,e-tron S line Premium,2022,5393,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Plasma Blue Metallic,Okapi Brown,0,1,1,Volkswagen of Mobile,,,0,,63998,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2023,4108,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,1,1,Audi Natick,3.5,,0,,74995,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,28480,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Catalunya Red Metallic,Okapi Brown,0,0,1,Country Chevrolet,4.9,4.5,26,1000,48999,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,15816,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Florett Silver Metallic,Black,0,1,1,Audi San Diego,4.4,5,3,1270,53715,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,27628,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Siam Beige Metallic,Black,0,1,1,Audi Ontario,4.9,4.5,26,3109,40889,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,37553,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Daytona Gray Pearl Effect,Black,0,0,1,GMC of Vacaville,2,4.5,26,500,49490,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,33120,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Navarra Blue Metallic,Black,0,1,1,Audi Livermore,4.8,5,3,1993,57988,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,8717,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Pearl Beige,1,1,1,Mercedes-Benz of Denver,4.4,4.5,26,,47999,cars_com_used_cars_762k
Audi,e-tron Premium,2021,10007,Electric,Automatic,All-wheel Drive,Electric,,White,,0,1,1,Audi Pembroke Pines,4.6,5,3,2405,52095,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2022,18205,Electric,Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Okapi Brown,0,1,1,Valenti Autocenter,,,0,,68899,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,19361,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Catalunya Red Metallic,Pearl Beige,0,1,1,Mercedes-Benz of Fort Myers,4.7,4.5,26,600,42996,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,12380,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Pearl Beige,0,1,1,Audi Tacoma,2.3,4.5,26,111,52888,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,21570,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Okapi Brown,0,1,1,McDaniels Acura/Audi,,4.5,26,2000,51977,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,11322,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Pearl Beige,1,1,1,Automotive Avenues,4.8,4.5,26,,40995,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,26308,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Okapi Brown,0,0,0,Audi Columbus,5,4.5,26,16000,50999,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,20296,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Antigua Blue Metallic,Pearl Beige,0,1,0,Audi Hoffman Estates,4.7,4.5,26,900,55980,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,20900,355.0HP Electric Motor Electric Fuel System,A/T,All-wheel Drive,Electric,,Black,Black,,,,,,4.5,26,,50000,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,17471,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Okapi Brown,1,1,1,LeSueur Car Company,5,4.5,26,,49477,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,28187,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Siam Beige Metallic,Okapi Brown,0,1,1,Mark Kia,4.6,4.5,26,349,44692,cars_com_used_cars_762k
Audi,e-tron quattro Premium Plus,2019,28266,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,1,1,Audi Downtown LA,4.8,4.5,26,2500,43900,cars_com_used_cars_762k
Audi,e-tron Premium,2021,18948,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Black,0,0,1,Audi Flatirons,4.8,5,3,1270,53175,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,22937,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,1,1,Crown Dodge Chrysler Jeep Ram - CA,2.3,4.5,26,,50991,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,16790,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,0,1,Luther Westside VW,4.8,4.5,26,400,51975,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,14748,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Pearl Beige,0,1,1,Audi Central Houston,4.1,5,3,,53996,cars_com_used_cars_762k
Audi,e-tron Premium,2023,12,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,1,0,Audi Dominion,4.3,,0,,80770,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,13670,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Manhattan Gray Metallic,Black,0,1,0,Roberson Motors,4.9,4.5,26,2000,55500,cars_com_used_cars_762k
Audi,e-tron Prestige,2021,20867,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Okapi Brown,1,0,1,Country Chevrolet,4.9,5,3,2000,62999,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,10976,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Black,1,1,1,LeSueur Car Company,5,4.5,26,,45997,cars_com_used_cars_762k
Audi,e-tron quattro Premium Plus,2019,25927,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Florett Silver Metallic,Okapi Brown,1,1,1,North Bay Imports,4.4,4.5,26,,39995,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,24364,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Siam Beige Metallic,Okapi Brown,0,0,1,Audi Flatirons,4.8,4.5,26,1408,50685,cars_com_used_cars_762k
Audi,e-tron quattro Premium Plus,2019,17001,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,1,1,Audi Downtown LA,4.8,4.5,26,1400,48000,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,23082,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Black,0,0,1,CarMax Arlington/Ft. Worth - Offering Express Pickup and Home Delivery,,4.5,26,,46998,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,28210,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Brilliant Black,Pearl Beige,0,1,1,Lou Sobh Honda,4.9,4.5,26,2000,42000,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,30732,Electric,Automatic,All-wheel Drive,Electric,,Manhattan Gray Metallic,Black,0,1,1,Audi Pembroke Pines,4.6,4.5,26,2100,53300,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,13821,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,1,1,Arrigo Fiat Alfa Romeo West Palm,4.6,5,3,1000,60000,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2022,10470,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Okapi Brown,0,1,1,Audi Ontario,4.9,,0,7017,63893,cars_com_used_cars_762k
Audi,e-tron S line Premium,2022,6306,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Daytona Gray Pearl Effect,Black,0,1,0,Audi Middleburg Heights,,,0,,74500,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2022,16235,Electric Motor,Single-Speed Automatic,All-wheel Drive,Electric,,Florett Silver Metallic,Black,0,1,0,Hiley Automotive Group,,,0,2108,57000,cars_com_used_cars_762k
Audi,e-tron Premium,2021,20175,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Florett Silver Metallic,Black,,,,Mac Haik Ford Pasadena,3,5,3,,51988,cars_com_used_cars_762k
Audi,e-tron Premium,2021,24463,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Black,0,0,1,Mercedes-Benz of Alexandria,3.7,5,3,1500,52495,cars_com_used_cars_762k
Audi,e-tron Prestige,2021,10803,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Manhattan Gray Metallic,Black,0,1,1,Audi Flatirons,4.8,5,3,1595,66675,cars_com_used_cars_762k
Audi,e-tron S line Premium,2022,5401,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,1,1,Valencia BMW,4.7,,0,1523,68472,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,7799,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Pearl Beige,0,1,1,Carousel Online,,4.5,26,1500,50599,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,18919,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Siam Beige Metallic,Pearl Beige,1,0,0,Driven Auto Sales,3.6,4.5,26,,55980,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,27187,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Pearl Beige,0,0,1,Capital Ford Lincoln of Wilmington,4.6,4.5,26,5690,47300,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,21512,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,0,1,Audi Natick,3.5,4.5,26,1000,49995,cars_com_used_cars_762k
Audi,e-tron S line Premium,2022,12129,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Okapi Brown,0,0,1,CarMax San Gabriel Valley/Duarte - Offering Express Pickup and Home Delivery,,,0,1000,60998,cars_com_used_cars_762k
Audi,e-tron S line Premium,2022,13577,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Daytona Gray Pearl Effect,Black,0,1,1,Mercedes-Benz of Ontario,4.8,,0,9104,67984,cars_com_used_cars_762k
Audi,e-tron quattro Premium Plus,2019,20237,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,1,1,DCH Millburn Audi,4.7,4.5,26,370,46999,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,25365,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Okapi Brown,0,1,1,Audi Tysons Corner,4.9,4.5,26,400,51820,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2021,9267,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,1,1,University Audi Lynnwood,,5,3,2000,62570,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,13359,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Okapi Brown,0,1,1,The Audi Exchange of Kirkwood,4,4.5,26,1000,57781,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,33740,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,1,1,Audi Chandler,4.8,4.5,26,2045,49997,cars_com_used_cars_762k
Audi,e-tron quattro Premium Plus,2019,25887,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Mythos Black Metallic,Black,0,1,1,Audi Downtown LA,4.8,4.5,26,1000,49899,cars_com_used_cars_762k
Audi,e-tron Premium Plus,2019,29208,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Pearl Beige,0,1,1,Desert European Motorcars,3.8,4.5,26,2997,43984,cars_com_used_cars_762k
Audi,e-tron quattro Premium Plus,2019,33285,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Glacier White Metallic,Pearl Beige,0,1,0,Anchor Auto Group - Subaru Nissan,4.3,4.5,26,2000,47921,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,44660,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Okapi Brown,0,1,0,Brotherton Cadillac NW,,4.5,26,100,47827,cars_com_used_cars_762k
Audi,e-tron Prestige,2019,19563,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Typhoon Gray Metallic,Okapi Brown,0,1,1,Braman Motors Miami,4.5,4.5,26,323,48600,cars_com_used_cars_762k
